PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Title patch,Title patch status,Title length,No. of titles,Is indexable page
20,https://createmy-qr.com/hi/barcode-generator,"निःशुल्क बारकोड जेनरेटर ऑनलाइन - 1डी बारकोड बनाएं
मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"49
71
22",3,true
20,https://createmy-qr.com/ms/scan-barcode,"Pengimbas Kod Bar Percuma Dalam Talian - Imbas UPC & EAN
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"56
75
19",3,true
20,https://createmy-qr.com/uk/compare,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Інструменти порівняння
Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"89
78
27",3,true
20,https://createmy-qr.com/ro/privacy,"Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | Politica de confidențialitate
Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"95
77
28",3,true
20,https://createmy-qr.com/da/scan-barcode,"Gratis stregkodescanner online - Scan UPC & EAN
Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"47
71
19",3,true
20,https://createmy-qr.com/hi/scan-barcode,"मुफ़्त बारकोड स्कैनर ऑनलाइन - यूपीसी और ईएएन स्कैन करें
मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"55
71
19",3,true
20,https://createmy-qr.com/tl/terms,"Libreng Online QR Code Generator - CreateMy-QR (No Signup) | Mga Tuntunin ng Serbisyo
Libreng Online QR Code Generator - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
72
30",3,true
20,https://createmy-qr.com/hi/about,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | हमारे बारे में
मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
71
17",3,true
20,https://createmy-qr.com/ar/barcode-generator,"مولد باركود مجاني عبر الإنترنت - إنشاء باركود ثنائي الأبعاد
مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"59
72
22",3,true
20,https://createmy-qr.com/cs/scan-qr,"Bezplatný skener QR kódů online – naskenujte QR okamžitě
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"56
71
19",3,true
20,https://createmy-qr.com/tl/about,"Libreng Online QR Code Generator - CreateMy-QR (No Signup) | Tungkol sa Amin
Libreng Online QR Code Generator - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
72
17",3,true
20,https://createmy-qr.com/hu/scan-barcode,"Free Barcode Scanner Online - Scan UPC & EAN
Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"44
72
19",3,true
20,https://createmy-qr.com/tr/about,"Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | Hakkımızda
Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
76
17",3,true
20,https://createmy-qr.com/ru/email-qr-code-for-newsletter-signup,"QR-код электронной почты для подписки на рассылку новостей | CreateMy-QR
QR-код электронной почты для подписки на рассылку новостей | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
72",2,true
20,https://createmy-qr.com/hu/scan-qr,"Ingyenes QR-kód olvasó online - QR-kód azonnali beolvasása
Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"58
72
19",3,true
20,https://createmy-qr.com/nl/scan-qr,"Gratis QR-codescanner online - Scan QR direct
Gratis QR Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"45
71
19",3,true
20,https://createmy-qr.com/el/privacy,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Πολιτική Απορρήτου
Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
72
28",3,true
20,https://createmy-qr.com/tl/barcode-generator,"Libreng Barcode Generator Online - Lumikha ng 1D Barcodes
Libreng Online QR Code Generator - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"57
72
22",3,true
20,https://createmy-qr.com/tl/scan-qr,"Libreng QR Code Scanner Online - I-scan ang QR Agad
Libreng Online QR Code Generator - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"51
72
19",3,true
20,https://createmy-qr.com/es/scan-barcode,"Escáner de códigos de barras gratuito en línea: escanee UPC y EAN
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"65
77
19",3,true
20,https://createmy-qr.com/ru/url-qr-code-for-event-tickets-registration,"URL-адрес QR-кода для билетов на мероприятия и регистрации | CreateMy-QR
URL-адрес QR-кода для билетов на мероприятия и регистрации | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
72",2,true
20,https://createmy-qr.com/cs/scan-barcode,"Bezplatný skener čárových kódů online – skenování UPC a EAN
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"59
71
19",3,true
20,https://createmy-qr.com/ms/scan-qr,"Pengimbas Kod QR Percuma Dalam Talian - Imbas QR Serta-merta
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"60
75
19",3,true
20,https://createmy-qr.com/de/scan-qr,"Kostenloser QR-Code-Scanner online – QR sofort scannen
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"54
76
19",3,true
20,https://createmy-qr.com/ru/about,"Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | О нас
Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"70
76
17",3,true
20,https://createmy-qr.com/es/scan-qr,"Escáner de códigos QR gratuito en línea: escanee QR al instante
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"63
77
19",3,true
20,https://createmy-qr.com/it/terms,"Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | Termini di servizio
Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
77
30",3,true
20,https://createmy-qr.com/it/inviare-via-email-il-codice-qr-per-liscrizione-alla-newsletter,"Invia il codice QR via e-mail per le iscrizioni alla newsletter | CreateMy-QR
Invia il codice QR via e-mail per le iscrizioni alla newsletter | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
77",2,true
20,https://createmy-qr.com/ar/email-qr-code-for-newsletter-signup,"إرسال رمز الاستجابة السريعة عبر البريد الإلكتروني للاشتراك في النشرة الإخبارية | CreateMy-QR
إرسال رمز الاستجابة السريعة عبر البريد الإلكتروني للاشتراك في النشرة الإخبارية | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"92
92",2,true
20,https://createmy-qr.com/fi/terms,"Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | Palveluehdot
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
77
30",3,true
20,https://createmy-qr.com/th/about,"เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | เกี่ยวกับเรา
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
76
17",3,true
20,https://createmy-qr.com/id/barcode-generator,"Generator Barcode Online Gratis - Membuat Barcode 1D
Generator QR Code Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"52
71
22",3,true
20,https://createmy-qr.com/pt/codigo-qr-do-paypal-para-doacoes,"Código QR do PayPal para organizações sem fins lucrativos e doações | CreateMy-QR
Código QR do PayPal para organizações sem fins lucrativos e doações | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"81
81",2,true
20,https://createmy-qr.com/fi/barcode-generator,"Ilmainen viivakoodigeneraattori verkossa - Luo 1D-viivakoodeja
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"62
77
22",3,true
20,https://createmy-qr.com/uk/about,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Про нас
Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
78
17",3,true
20,https://createmy-qr.com/de/barcode-generator,"Kostenloser Online-Barcode-Generator – Erstellen Sie 1D-Barcodes
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"64
76
22",3,true
20,https://createmy-qr.com/fr/privacy,"Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | Politique de confidentialité
Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"95
78
28",3,true
20,https://createmy-qr.com/id/scan-qr,"Pemindai Kode QR Online Gratis - Pindai QR Seketika
Generator QR Code Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"51
71
19",3,true
20,https://createmy-qr.com/ms/terms,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Syarat Perkhidmatan
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"83
75
30",3,true
20,https://createmy-qr.com/nl/about,"Gratis QR Code Generator Online - CreateMy-QR (No Signup) | Over ons
Gratis QR Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
71
17",3,true
20,https://createmy-qr.com/es/terms,"Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | Términos de servicio
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
77
30",3,true
20,https://createmy-qr.com/uk/privacy,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Політика конфіденційності
Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"92
78
28",3,true
20,https://createmy-qr.com/fi/compare,"Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | Vertaa työkaluja
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
77
27",3,true
20,https://createmy-qr.com/tr/scan-qr,"Ücretsiz Çevrimiçi QR Kod Tarayıcı - QR'yi Anında Tarayın
Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"57
76
19",3,true
20,https://createmy-qr.com/it/scan-barcode,"Scanner di codici a barre online gratuito: scansiona UPC e EAN
Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"62
77
19",3,true
20,https://createmy-qr.com/el/about,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Σχετικά με εμάς
Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
72
17",3,true
20,https://createmy-qr.com/th/scan-qr,"เครื่องสแกนรหัส QR ออนไลน์ฟรี - สแกน QR ทันที
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"45
76
19",3,true
20,https://createmy-qr.com/fr/envoyer-le-code-qr-par-e-mail-pour-linscription-a-la-newsletter,"Envoyer le code QR par e-mail pour les inscriptions à la newsletter | CreateMy-QR
Envoyer le code QR par e-mail pour les inscriptions à la newsletter | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"81
81",2,true
20,https://createmy-qr.com/es/envie-un-codigo-qr-por-correo-electronico-para-suscribirse-al-boletin,"Código QR por correo electrónico para suscribirse al boletín | CreateMy-QR
Código QR por correo electrónico para suscribirse al boletín | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
74",2,true
20,https://createmy-qr.com/th/scan-barcode,"เครื่องสแกนบาร์โค้ดออนไลน์ฟรี - สแกน UPC และ EAN
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"48
76
19",3,true
20,https://createmy-qr.com/ms/barcode-generator,"Penjana Kod Bar Percuma Dalam Talian - Cipta Kod Bar 1D
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"55
75
22",3,true
20,https://createmy-qr.com/de/terms,"Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | Nutzungsbedingungen
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"84
76
30",3,true
20,https://createmy-qr.com/ro/scan-qr,"Scaner online gratuit de coduri QR - Scanează QR instantaneu
Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"60
77
19",3,true
20,https://createmy-qr.com/ro/barcode-generator,"Generator online gratuit de coduri de bare - Creați coduri de bare 1D
Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"69
77
22",3,true
20,https://createmy-qr.com/ms/privacy,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Dasar Privasi
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
75
28",3,true
20,https://createmy-qr.com/es/barcode-generator,"Generador de códigos de barras gratuito en línea: cree códigos de barras 1D
Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Free Barcode Generator",text/html; charset=utf-8,false,200,0,0,,,"75
77
22",3,true
20,https://createmy-qr.com/pl/wyslij-e-mail-z-kodem-qr-umozliwiajacym-zapisanie-sie-do-newslettera,"Wyślij e-mail z kodem QR umożliwiającym subskrypcję biuletynu | CreateMy-QR
Wyślij e-mail z kodem QR umożliwiającym subskrypcję biuletynu | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
75",2,true
20,https://createmy-qr.com/da/terms,"Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | Servicevilkår
Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
71
30",3,true
20,https://createmy-qr.com/fi/scan-qr,"Ilmainen QR-koodinlukija verkossa - Skannaa QR-koodi heti
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"57
77
19",3,true
20,https://createmy-qr.com/th/privacy,"เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | นโยบายความเป็นส่วนตัว
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
76
28",3,true
20,https://createmy-qr.com/ar/about,"مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | من نحن
مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"67
72
17",3,true
20,https://createmy-qr.com/fr/code-qr-paypal-pour-les-dons,"Code QR PayPal pour les organisations à but non lucratif et les dons | CreateMy-QR
Code QR PayPal pour les organisations à but non lucratif et les dons | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
82",2,true
20,https://createmy-qr.com/el/compare,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Εργαλεία σύγκρισης
Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
72
27",3,true
20,https://createmy-qr.com/no/compare,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | Sammenlign verktøy
Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
71
27",3,true
20,https://createmy-qr.com/no/about,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | Om oss
Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
71
17",3,true
20,https://createmy-qr.com/hi/compare,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | टूल्स की तुलना करें
मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
71
27",3,true
20,https://createmy-qr.com/cs/about,"Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | O nás
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
71
17",3,true
20,https://createmy-qr.com/vi/compare,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Công cụ so sánh
Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
69
27",3,true
20,https://createmy-qr.com/uk/scan-barcode,"Безкоштовний онлайн-сканер штрих-кодів - сканування UPC і EAN
Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"61
78
19",3,true
20,https://createmy-qr.com/hu/terms,"Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | Szolgáltatási feltételek
Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
72
30",3,true
20,https://createmy-qr.com/cs/compare,"Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | Nástroje pro porovnání
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
71
27",3,true
20,https://createmy-qr.com/fr/url-code-qr-pour-linscription-des-billets-devenement,"URL QR Code pour les billets d'événements et l'inscription | CreateMy-QR
URL QR Code pour les billets d'événements et l'inscription | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
72",2,true
20,https://createmy-qr.com/vi/terms,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Điều khoản dịch vụ
Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
69
30",3,true
20,https://createmy-qr.com/it/about,"Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | Chi siamo
Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
77
17",3,true
20,https://createmy-qr.com/ru/scan-barcode,"Бесплатный онлайн-сканер штрих-кодов — сканирование UPC и EAN
Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"61
76
19",3,true
20,https://createmy-qr.com/fi/about,"Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | Meistä
Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
77
17",3,true
20,https://createmy-qr.com/de/compare,"Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | Tools vergleichen
Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
76
27",3,true
20,https://createmy-qr.com/pl/terms,"Darmowy Generator Kodów QR Online - CreateMy-QR (No Signup) | Warunki świadczenia usług
Darmowy Generator Kodów QR Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"87
73
30",3,true
20,https://createmy-qr.com/vi/privacy,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Chính sách bảo mật
Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | CreateMy-QR
Privacy Policy - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
69
28",3,true
20,https://createmy-qr.com/nl/scan-barcode,"Gratis barcodescanner online - Scan UPC en EAN
Gratis QR Code Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Scan Barcode Online",text/html; charset=utf-8,false,200,0,0,,,"46
71
19",3,true
20,https://createmy-qr.com/pl/kod-qr-sklepu-z-aplikacjami-do-pobierania-gier,"Kod QR App Store do pobierania gier na urządzenia mobilne | CreateMy-QR
Kod QR App Store do pobierania gier na urządzenia mobilne | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
71",2,true
20,https://createmy-qr.com/da/about,"Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | Om os
Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
71
17",3,true
20,https://createmy-qr.com/hi/scan-qr,"निःशुल्क क्यूआर कोड स्कैनर ऑनलाइन - तुरंत क्यूआर स्कैन करें
मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"59
71
19",3,true
20,https://createmy-qr.com/id/terms,"Generator QR Code Gratis Online - CreateMy-QR (No Signup) | Ketentuan Layanan
Generator QR Code Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
71
30",3,true
20,https://createmy-qr.com/cs/terms,"Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | Podmínky služby
Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
71
30",3,true
20,https://createmy-qr.com/ar/scan-qr,"ماسح رمز QR المجاني عبر الإنترنت - مسح QR على الفور
مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | CreateMy-QR
Scan QR Code Online",text/html; charset=utf-8,false,200,0,0,,,"51
72
19",3,true
20,https://createmy-qr.com/ar/app-store-qr-code-for-game-downloads,"رمز الاستجابة السريعة لمتجر التطبيقات لتنزيل ألعاب الهاتف المحمول | CreateMy-QR
رمز الاستجابة السريعة لمتجر التطبيقات لتنزيل ألعاب الهاتف المحمول | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
79",2,true
20,https://createmy-qr.com/hu/about,"Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | Rólunk
Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"67
72
17",3,true
20,https://createmy-qr.com/ro/about,"Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | Despre noi
Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | CreateMy-QR
About CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
77
17",3,true
20,https://createmy-qr.com/th/terms,"เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | ข้อกำหนดในการให้บริการ
เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | CreateMy-QR
Terms of Service - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"87
76
30",3,true
20,https://createmy-qr.com/ru/compare,"Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | Сравнить инструменты
Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
76
27",3,true
20,https://createmy-qr.com/id/compare,"Generator QR Code Gratis Online - CreateMy-QR (No Signup) | Bandingkan Alat
Generator QR Code Gratis Online - CreateMy-QR (No Signup) | CreateMy-QR
Compare Plans - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
71
27",3,true
